Num,ID,CODIGO_ID,ANO,DESAGREGAÇÃO,ESPVIDA,FECTOT,MORT1,MORT5,SOBRE40,SOBRE60,RAZDEP,T_ENV,E_ANOSESTUDO,T_ANALF11A14,T_ANALF15A17,T_ANALF15M,T_ANALF18A24,T_ANALF18M,T_ANALF25A29,T_ANALF25M,T_ATRASO_2_BASICO,T_ATRASO_2_FUND,T_FBBAS,T_FBBAS_tudo,T_FBFUND,T_FBFUND_tudo,T_FBMED,T_FBMED_tudo,T_FBSUPER,T_FLBAS,T_FLBAS_tudo,T_FLFUND,T_FLFUND_tudo,T_FLMED,T_FLMED_tudo,T_FLSUPER,T_FREQ0A5,T_FREQ15A17,T_FREQ18A24,T_FREQ25A29,T_FREQ5A6,T_FREQ6A14,T_FREQ6A17,T_FREQFUND1517,T_FREQFUND1824,T_FREQMED1824,T_FUND11A13,T_FUND11A13_tudo,T_FUND15A17,T_FUND18A24,T_FUND18M,T_FUND25M,T_MED18A20,T_MED18A24,T_MED18M,T_MED25M,T_SUPER25M,CORTE1,CORTE2,CORTE3,CORTE4,CORTE9,GINI,PIND,PINDCRI,PMPOB,PMPOBCRI,PPOB,PPOBCRI,PREN10RICOS,PREN20,PREN20RICOS,PREN40,PREN60,PREN80,PRENTRAB,R1040,R2040,RDPC,RDPC1,RDPC10,RDPC2,RDPC3,RDPC4,RDPC5,RDPCT,RIND,RMPOB,RPOB,THEIL,P_AGRO,P_COM,P_CONSTR,P_EXTR,P_SERV,P_SIUP,P_TRANSF,P_CPR,P_EMP,P_FORMAL,P_TRABCC,P_TRABPUB,P_TRABSC,P_FUND,P_MED,P_SUPER,P_REN0,P_REN1,P_REN2,P_REN3,P_REN5,RENOCUP,THEILtrab,T_ATIV1014,T_ATIV1517,T_ATIV1824,T_ATIV18M,T_ATIV2529,T_DES1014,T_DES1517,T_DES1824,T_DES18M,T_DES2529,T_AGUA,T_BANAGUA,T_DENS,T_LIXO,T_LUZ,T_AGUA_ESGOTO,T_PAREDE,T_CRIFUNDIN_TODOS,T_FORA0A5,T_FORA6A14,T_FUNDIN_TODOS,T_FUNDIN_TODOS_MMEIO,T_FUNDIN18MINF,T_OCUPDESLOC_1,T_RMAXIDOSO,T_SLUZ,T_VULNERA_NESTUDA_NTRAB_MMEIO,T_VULNERA_RMAXIDOSO,T_VULNERA_OCUPDESLOC_13,PEA1014,PEA1517,PEA18M,PESO1,PESO1114,PESO1113,PESO1214,PESO13,PESO15,PESO1517,PESO1524,PESO1618,PESO18,PESO1820,PESO1824,PESO1921,PESO25,PESO4,PESO5,PESO6,PESO610,PESO617,PESO65,PESORUR,PESOTOT,PESOURB,PESO80,PESO0a4,PESO5A9,PESO10a14,PESO15A19,PESO20A24,PESO25A29,PESO30A34,PESO35A39,PESO40A44,PESO45A49,PESO50A54,PESO55A59,PESO60A64,PESO65A69,PESO70A74,PESO75A79,PIA,PIA1014,PIA1517,PIA18M,POP,I_ESCOLARIDADE,I_FREQ_PROP,IDHM,IDHM_E,IDHM_L,IDHM_R,IDHM_R_ajustado,IDHM_ajustado
24,2010000024,Rio Grande do Norte,2010,MULHER,"75,51","1,98","18,41","19,82","96,83","90,47","47,35","8,35","9,84","3,37",2,"14,98","2,7","16,02","5,31","19,02","18,7","13,98","115,58","115,58","121,43","121,43","99,94","99,94","30,58","92,14","92,14","94,12","94,12","47,02","47,02","14,48","49,33","81,18","32,19","15,93","94,79","97,35","92,94","31,45","4,95","11,97","90,62","88,73","56,47","73,85","52,02","47,1","42,15","49,22","37,11","34,39","9,72","127,45",222,"353,75","624,88","1072,86","0,6","10,15","16,51","23,43","37,35","47,27","65,14","49,64","2,39","64,16","8,56","18,81","35,84","59,81","23,2","14,99","554,52","66,27","2752,59",171,"284,24","472,17","1778,42","558,03","34,17","76,22","138,23","0,69","8,44","17,69","0,59","0,22","59,42","0,44","8,8","16,6059113567","1,2803930354","51,92","39,4838542196","8,5898258017","26,7051565852","68,69","53,81","15,97","8,44","34,32","81,6","89,08","94,43","867,38","0,51","4,72","18,4","50,84","47,89","58,79","19,16","34,84","26,64","12,63","15,44","88,05","85,95","29,25","97,66","99,45","8,78","2,13","35,63","50,67","2,65","28,05","19,2","44,37","0,94","9,29","0,55","44,16","69,61","5,2",6797,16861,547217,22837,115363,85375,87710,45739,1233959,91550,301921,88501,1142409,85120,210371,87439,932038,24282,25021,24095,129032,335945,135149,337476,1619140,1281664,35159,115765,125382,144034,147407,154514,145209,128956,115217,111485,99812,77642,62185,56383,41921,34840,23229,1378288,143979,91634,1142676,1610157,"0,52","0,71","0,716","0,64","0,842","0,681","0,626","0,696"
24,2010000024,Rio Grande do Norte,2010,HOMEM,"67,77",,"20,51","22,09","91,61","78,96","48,36","6,72","9,25","7,51","4,81","20,95","6,74","22,37","11,08","26,3","27,24","20,37","114,36","114,36","126,43","126,43","81,21","81,21","21,94","92,87","92,87","94,88","94,88","35,67","35,67","10,54","48,67","84,1","30,93","12,5","94,37","96,98","93,54","46,23","7,07","12,42","84,33","82,91","41,17","62,68","44,9","40,43","30,16","36,73","30,11","28,45","6,76","124,86","215,5","342,73",603,"1020,25","0,6","10,53","16,37","24,17","37,31","48,15","65,13","49,26","2,39","63,79","8,63","19,01","36,21","77,27","22,83","14,78","535,92","64,01","2639,72","167,21","278,15","460,83","1709,05","540,69","32,92","75,53","136,93","0,68","20,01","15,97","12,49","1,95","34,6","1,39","8,84","23,7773076141","1,7336545962","49,57","38,9575280747","5,5439340155","22,6399208414","49,92","34,56","7,17","8,46","30,88","77,93","86,26","92,66","1055,03","0,54","6,64","25,18","69,2","73,52","83,6","16,2","20,9","15,85","7,62","9,12","86,42","84,14","30,11","97,35","99,28","10,04","2,45","35,83","51,33","3,02","30,55","20,62","43,57","1,68","8,88","0,72","26,05","69,65","6,16",9931,23388,776028,23737,119457,88717,90491,71544,837964,93275,304922,90013,744689,85965,211647,87672,843144,25317,25783,25044,135028,347760,104085,365560,1548887,1183327,25293,120553,130579,149689,149871,155051,142913,124136,108483,103637,91203,68712,52702,47273,34185,27411,17196,1298020,149651,92883,1055486,1541392,"0,449","0,625","0,646","0,56","0,713","0,676","0,712","0,658"
25,2000000025,Paraíba,2000,MULHER,"68,06","2,54","40,43","51,91","88,46","76,87","61,18","7,75","7,9","6,34","5,34","24,83","9,83","26,89","15,06","31,5","41,85",34,"108,06","113,19","127,74","131,89","52,92","60,79","10,05","87,05","88,73","92,03","93,33","19,9","20,51","5,46","28,15","75,18","34,82","12,73","80,47","93,89","88,97","51,93","12,93","12,81","41,38","62,09","23,45","41,32","30,02","26,96","15,29","20,08","18,95","18,64","5,88","58,56","108,83","182,38","325,35","589,92","0,63","24,58","36,75","48,74","64,19","71,59","82,81","52,93","1,9","67,08","7,34","16,71","32,92","58,74","28,85","18,35","304,24","28,87","1610,37","82,77","142,6","246,52","1024,47","316,15","35,23","67,94","105,64","0,72","18,16","12,13","0,49","0,07","59,96","0,19","8,41","16,6972638785","1,1968089749","41,57","25,0279918742","14,0065129767","25,6523099605","44,81","32,81","10,54","17,6","76,2","89,36","92,77","96,73","546,27","0,62","6,85","24,36","45,74","43,45","51,8","22,93","38,04","32,38","17,49","22,33","66,18","61,73","42,34","88,23","94,85","14,04",,"65,11","71,85","6,11","56,4","48,86","65,22",,"12,43","5,15","40,64","66,26",,13183,28475,480432,31639,157064,116964,119251,99242,1236655,116713,356100,116528,1119942,111258,239387,105689,880555,35187,36624,34257,174789,448566,137359,488543,1771847,1283304,32064,166715,175431,193046,192429,163671,135029,126791,114185,93452,81450,73317,61605,57367,41855,36470,26970,1414886,192323,116874,1105689,1755295,"0,3","0,401","0,535","0,364","0,718","0,585","0,526","0,516"
25,2000000025,Paraíba,2000,HOMEM,"61,01",,"45,1","57,91","82,62","65,23","65,1","6,63","6,8","14,85","13,06","32,01","20,58","34,29","27,6","38,5","49,94","41,89","103,36","107,07","127,67","131,36","34,96","38,74","7,25","85,57","87,21","90,73","91,9","13,68","14,19","4,28","26,59","74,33","32,51","9,75","77,74","92,4","87,66","56,55","15,54","8,94","30,14","48,54","15,98","28,54","23,38","21,8","9,41","13,19","14,18","14,48","4,55","55,77","101,69","174,13","312,33","566,38","0,64","26,17","37,03","50,75","64,43","73,3","82,99","53,31","1,81","67,39","7,21","16,53","32,61","76,82","29,57","18,73","292,41","26,49","1558,92","78,94","136,18","235,09","987,26","305,25","34,79","67,03","103,8","0,73","35,55","13,2","9,12","0,63","30,73","0,71","9,4","29,2540423028","2,2886756286","32,86","22,9482266512","5,7797232326","24,6524565477","25,27","16,02","4,44","15,26","68,85",87,"90,94","95,38","693,48","0,66","16,58","44,53","77,18","77,95","88,79","12,92","23,17","19,48","10,86","12,25","63,29","58,75","43,93","87,35","94,02","15,04",,"65,21","73,41","7,6","59,32","51,71","64,68",,"11,13","5,98","20,13","65,1",,32515,53506,775685,32566,159573,118787,120747,102014,1123560,119365,355806,119585,1004195,112224,236441,104684,767754,36289,37712,35164,179527,458465,110830,508070,1671978,1163908,25863,171606,179961,196851,196360,159446,125733,115324,105085,83269,69832,62798,49873,45010,32462,29230,23275,1311379,196117,120145,995117,1661294,"0,234","0,333","0,468","0,296","0,6","0,578","0,611","0,477"
25,2010000025,Paraíba,2010,MULHER,75,"1,95","20,23","21,87","96,99","90,68","50,55","9,5","9,73","2,74","1,81","18,56","2,93","19,86","6,63","23,53","20,48","15,63","117,75","117,75","125,12","125,12","97,27","97,27","29,54","92,42","92,42","94,58","94,58","44,26","44,26","14,01","42,63","81,77","33,55","17,36","94,57","97,5","93,34","34,45","5,83","12,65","87,9","86,16","53,1","70,39","46,16","40,91","38,39","45,02","32,49","29,78","9,48","103,67","192,33","311,43",510,"902,67","0,6","13,12","21,01","28,44","44,33","53,1","71,12","49,82","2,23","63,83","8,41","18,77","36,17","57,4","23,69","15,23","478,08","53,39","2381,98","147,66","247,62","415,99","1530,84","482,27","34,59","74,01",132,"0,69","17,01","15,71","0,39","0,05","55,76","0,68","6,27","17,1709222086","1,1735249661","41,41","26,4391322206","11,2761897854","30,1200948422","60,54","47,01","15,4","15,11","45,44","84,86","90,95","95,28","743,06","0,57","6,46","18,54","46,94","46,81","58,23","12,08","26,71","24,68","11,31","15,17","82,38","80,06","28,37","96,71","99,52","11,17","2,93","44,13","57,37","2,5","35,34","24,99","50,74","1,02","10,26","0,48","41,53","73,17","4,48",11068,19698,640122,28063,137568,101314,104788,56734,1474441,106528,350344,104508,1367913,102676,243816,102214,1124097,29083,29929,29394,157844,401940,184432,453291,1942149,1488858,47121,142367,153860,171481,175236,175108,166963,153271,135305,127730,112357,92178,80358,71503,56536,48832,31943,1645046,171295,106226,1367525,1930697,"0,462","0,685","0,69","0,601","0,833","0,657","0,611","0,674"
25,2010000025,Paraíba,2010,HOMEM,"67,22",,"22,57","24,39","90,59","76,94","51,78","7,52","8,75","6,77","5,36","24,53","7,51","26,22","13,54","30,77","31,03","24,21","112,9","112,9","128,15","128,15","70,06","70,06","20,17","92,22","92,22","94,94","94,94","31,96","31,96","10,21","41,96","82,06","30,72","12,73","93,71","96,77","92,9",48,"8,21","11,22","79,45","78,08","36,8","57,25","38,53","33,99","27,36","33,59","25,71","23,8","6,37","101,9","184,89","303,33",510,875,"0,61","13,68","21,17","29,46","44,23","54,22","71,27","50,63","2,11","64,33","8,16","18,35","35,67","75,17","24,83","16,25","471,61","49,76","2387,9","142,58","240,41","408,26","1563,15","477,12","33,44","73,25","130,29","0,71","27,69","15,45","11,61","0,68","29,86","1,46","9,1","25,8233570681","1,5640922809","40,37","29,7062082191","5,7256553413","25,4554649666","42,36","28,98","6,71","13,03","41,97","83,18","89,57","94,14","888,23","0,59","10,72","30,51","69,02","73,15","82,88","8,35","16,05","14,64","6,53","7,82","80,22","77,7","29,55","96,26","99,34","12,36","3,31","44,42","58,04","3,23","37,84","26,85","50,99","1,76","9,31","0,66","24,44","73,04","5,53",19007,33258,899698,29257,141652,104793,107714,87778,996418,109281,349135,106620,887137,101924,239854,100451,990071,30507,31057,30890,164730,415663,137186,474559,1824379,1349820,32736,147734,160227,177212,177741,171394,160566,144475,124961,116043,102039,80016,66520,58265,44805,36583,23062,1516186,177289,109018,1229879,1814025,"0,385","0,593","0,618","0,513","0,704","0,655","0,686","0,628"
26,2000000026,Pernambuco,2000,MULHER,"70,66","2,48","44,4","51,25","90,69","80,67","57,46","6,71","8,24","7,24","5,8","22,04","8,44","23,69","12,26","27,88","35,06","28,1","106,79","111,75","121,05","125,8","66,66","72,23","9,61","84,92","87,18","89,46","91,16","25,81","26,88","5,2","29,19","74,72","32,99","11,87","75,9","91,85","87,36","44,63","10,49","14,39","49,86","67,69","30,64","47,71","34,9","31,38","19,37","24,78","22,66","22,08","6,16","63,39","120,32",200,"390,42","733,34","0,66","21,95","33,85","44,68","60,55","67,2","79,85","55,19","1,7","69,44","6,63","15,22","30,56","61,99","33,32","21,18","369,2","31,43","2037,64","90,87","158,72","283,2","1295,4","385,64","34,61","68,44","108,09","0,78","16,86","14,98","0,55","0,02","56,19","0,18","9,72","19,9720668015","1,6832617841","41,06","29,9143766939","7,8324579975","26,6264231611","49,18",37,"10,48","14,06","71,26","86,92","91,13","95,64","663,81","0,62","7,24","26,69","50,6","45,4","56,41","29,85","42,49","36,16","21,35","24,86","67,41","63,21","42,76","85,18","95,79","14,43",,"60,43","70,81","8,15","49,5","41,98","60,96",,"10,22","4,21","41,97","62,58",,30861,69942,1171638,76241,347364,258933,262058,234642,2873219,263911,828078,266986,2609308,257895,564167,245341,2045141,80863,82217,76901,395226,1006501,274686,908430,4091687,3183257,58031,393661,395829,428978,438874,389204,333574,304959,277006,230943,195841,168557,137310,122265,92130,73953,50572,3268992,426292,262014,2580686,4054266,"0,349","0,439","0,576","0,407","0,761","0,616","0,527","0,547"
26,2000000026,Pernambuco,2000,HOMEM,"63,19",,"49,66","57,31","84,52","68,72","61,43","5,53","7,18","15,04","12,19","24,2","15,34","25,58","18,52","28,82","44,36","36,25","102,76","107,64","122,62","127,41","46,04","51,17","7,11","83,26","85,58",88,"89,72","16,78","17,69",4,"27,73","73,63","32,85","10,27","73,95","90,17","85,88","52,04","14,09","11,14","37,19","54,68","19,8","35,31","29,96","28,27","12,05","16,2","17,86","18,39","4,72","58,95","117,13","195,64","381,24","708,61","0,67","23,14","33,58","46,2","60,53","68,61","79,89","56,4","1,64","70,22","6,49","14,93","29,78","78,19","34,78","21,69","365,22","30,01","2059,83","88,44","154,14","271,3","1284,49","382,9","34,22","67,64","106,73","0,8","27,58","15,56","8,95","0,2","34,83","0,69","10,49","30,0644352703","2,7220554107","39,64","30,3514759645","4,3979000088","22,8361078898",33,"20,8","4,7","9,71","60,25","81,72","87,39","93,38","937,65","0,7","13,22","41,26","76,91","76,91","88,27","18,6","30,31","24,65","14,59","14,92","64,65","60,39","44,24","84,15","95,1","15,33",,"60,2","72,27","9,83","52,33","44,51","57,6",,"9,3","4,9","24,22","61,56",,57365,109121,1764802,78933,351947,262796,264600,240768,2581969,264772,822253,269487,2317197,258956,557481,243259,1759716,82666,84912,78807,403834,1020553,211498,951665,3826657,2874992,41396,403995,405352,435341,441311,380942,309245,273790,246625,202276,165290,143506,111049,96437,70544,58193,41365,2992826,433816,264446,2294563,3797750,"0,3","0,357","0,509","0,337","0,637","0,614","0,668","0,523"
26,2010000026,Pernambuco,2010,MULHER,"75,91","1,92","19,18","20,68","98,04","91,78","48,36","8,27","9,59","2,98","1,97","16,3","3,05","17,39","5,85","20,53","18,62","14,62","118,23","118,23","122,58","122,58","105,66","105,66","25,18","92,04","92,04","93,76","93,76","46,49","46,49","11,4","43,6","82,05","31,69","15,57","93,06","96,79",93,"32,3","5,9","12,79","88,55","86,04","55,22","70,4","49,75","45,23","38,49","44,61","34,89","32,77","9,21","110,5",200,"327,5","549,75","990,5","0,62","12,15","19,81","26,82","42,13","51,62","69,79","51,89","2,17","65,54","8,12",18,"34,46","59,38","25,55","16,11","522,91","56,76","2713,31","155,65","258,16","430,51","1710,44","528,04","34,1","74,41","134,5","0,73","14,72","17,17","0,51","0,03","54,04","0,52","8,41","19,5482696738","1,2409330032","44,65","34,1981242747","7,1955473171","28,2228963185","63,27","48,95","14,52","10,84","40,38","83,66","89,95","94,78","813,21","0,54","6,72","20,23","52,29","48,85","60,94",18,"31,59","27,17","14,25","17,55","81,67","79,35","29,24","95,05","99,54","10,31","2,56","40,65","56,4","3,21","31,78","22,4","46,98","1,62","9,6","0,46","41,84","71,52","7,9",27647,49498,1568403,65840,327378,242939,247538,132940,3455156,246100,820846,242127,3209056,241530,574746,242461,2634310,69149,70602,70988,379988,953466,377733,847997,4565767,3717770,86620,332643,366005,411963,406100,414746,400641,372344,333661,305896,268313,225663,190010,160049,124093,100594,66426,3866625,411581,244672,3210373,4542587,"0,498","0,688","0,706","0,618","0,849","0,672","0,612","0,685"
26,2010000026,Pernambuco,2010,HOMEM,"67,88",,"21,44","23,12","91,37","78,18","50,4","6,42","8,68","7,09","5,11","18,82","7,21","20,03","11,11","23,19","28,44","22,27","113,76","113,76","125,53","125,53","79,31","79,31","16,93","91,44","91,44","93,83","93,83","33,39","33,39","7,78","42,86","81,88",30,"11,92","91,95","95,94","92,36","45,74","8,26","12,57","80,94","78,91","38,92","57,63","43,9","40,51","26,69","32,61","28,97","28,07","6,61","107,29","199,8","322,5","539,75","950,67","0,63","12,51","19,69","27,53","42,21","52,12","69,69","53,46","2,06","66,65","7,77","17,32","33,35","75,09","27,51","17,12","528,59","54,34","2825,61","151,05","252,43","423,5","1758,18","535,48","32,88","73,75","132,6","0,76","21,77","15,63","11,15","0,27","33,03","1,42","11,01","25,9911005794","1,7357248374","47,86","39,2467890256","4,2009524461","21,9496929093","48,4","33,21","7,01","7,86","32,92","80,31","88,04","93,32","1019,83","0,57","9,27","28,61","70,46","73,64","84,01","13,17","19,77","16,78","8,43","9,63","79,53",77,"30,6","94,4","99,4","11,39","2,96","41,08","57,14","4,06","34,19","23,96","44,64","2,85","8,65","0,6","26,01","70,54","9,79",39246,71364,2087108,67369,335284,249461,252088,205713,2278851,248420,810334,243879,2030431,238856,561914,237003,2274189,71795,72968,72600,393640,977344,271601,896241,4230681,3334440,56297,344266,378324,423568,407498,402836,379000,344709,301541,271173,233862,191000,152743,128560,95597,73653,46054,3507046,423518,249459,2834070,4202009,"0,439","0,596","0,637","0,538","0,715","0,673","0,715","0,65"
27,2000000027,Alagoas,2000,MULHER,"67,43","3,14","45,58","57,76","89,59","75,32","65,17","5,34","6,97","12,41","11,49","30,7","16,89",33,"21,51","38,09","46,68","38,7","102,94","107,16","122,09","126,3","47,9","52,16","7,7","81,84","83,76","86,34","87,96","15,27","15,87","3,95","22,37","71,58","33,35","12,99","66,35","88,45","84,1","52,63","14,53","11,93","34,1","53,07","18,62","33,81","27,26","25,19","11,41","15,25","16,84","17,35","4,29","45,55","90,19","147,65","294,49","540,73","0,67","31,52","44,03","56,07","70,03","75,67","85,43","56,93","1,38","70,8","6,03","14,35","29,2","62,05","37,76","22,9","285,03","19,69","1622,65","66,25","118,54","211,63","983,91","304,67","33,36","62,66","94,65","0,8","23,01","12,49","0,46","0,02","58,37","0,18","4,4","16,720722403","1,3202570746","39,48","28,939208901","7,8030614475","27,9441291964","41,68","30,08","7,53","17,37","74,96","88,7","92,53","96,34","570,88","0,59","8,18","25,43","45,15","44,15","53,24","25,54","38,08","34,43","21,26","25,25",62,"56,41","49,55","91,33","90,38","17,79",,"70,45","77,63","11,55","60,99","54,61","68,18",,"9,46","9,62","43,05","64,12",,13429,25453,369368,31640,134348,100163,101520,99105,951131,100675,304826,100019,850456,93455,204151,88198,646305,34567,34660,32315,157302,392325,77063,443108,1443679,1000571,16857,166238,160338,165972,164143,140683,113660,102702,89704,74099,62388,50412,41559,34718,27122,19743,13341,1100929,164205,100085,836639,1424791,"0,273","0,326","0,499","0,307","0,707","0,574","0,504","0,478"
27,2000000027,Alagoas,2000,HOMEM,"59,38",,"51,75","65,59","81,24","64,23","68,54","4,58","6,11","22,84","19,83","33,22","25,03","34,95","28,37","38,39","53,57","44,99","99,21","103,05","122,12","126,14","32,12","35,46","5,36","80,24","82,31","83,99","85,65","10,18","10,84","3,01","20,94","73,59","33,99","10,73","63,53","86,02","82,86","58,61","18,22","8,64","25,83","41,88","12,21","24,66","22,84","22,2","7,3","10,04","13,1","14,17","3,37","42,24","85,65","147,27","292,81","512,42","0,68","32,88","44,04","57,77","70,15","76,98","85,64","57,65","1,3","71,15","5,88","14,07","28,85","79,58","39,24","24,42","277,23","17,97","1598,18","63,48","113,59","204,83","994,52","298,29","32,89","62,05","93,12","0,81","39,05","12,14","7,48","0,32","30,17","0,63","9,25","27,5919855525","2,0183755361","36,44","28,7249623108","3,991125386","25,8002097721","24,98","15,24","3,31","12,02","68,46","86,44","90,71","95,22","756,14","0,69","14,76","41,53","75,77","77,35","87,78","15,73","27,38","22,32","13,76","14,5","59,33","53,5","51,06","90,56","89,22","18,49",,"70,59","79,06","13,98","63,79","57,22","63,21",,"8,75","10,78","22,25","64,11",,24231,41400,596958,32483,133765,100220,100928,100717,881259,100169,301442,100841,781090,94157,201273,87244,579817,35250,35552,32824,159343,393277,63097,459774,1378942,919168,13368,169023,162989,165671,164772,136670,105373,93617,81895,66955,56533,46978,36365,29004,21933,16494,11302,1035713,164209,99697,771806,1363974,"0,228","0,272","0,437","0,256","0,573","0,57","0,609","0,447"
27,2010000027,Alagoas,2010,MULHER,"74,33","2,22","26,44","28,89","97,39","90,15","52,55","6,55","9,43","4,5","3,17","22,51","5,67","24,26","11,84","28,83","22,2","16,57","116,01","116,01","124,06","124,06","91,98","91,98","24,23","91,1","91,1","93,41","93,41","39,75","39,75","10,26","38,59","79,74","33,23","16,33","90,25","95,69","91,69",38,"7,9","13,91","87,12","85,3","46,66","62,83","43,31","38,5","29,91","35,91","28,85","27,11","8,1","86,5","167,86","262,5","509,5",840,"0,62","16,42","24,95","33,77","49,36","59,34","75,81","51,27","1,88","65,73","7,72","17,54","34,27","58,97","26,57","16,71","433,81","40,86","2224,13","126,56","213,09","362,81","1398,99","439,69","32,56","70,82","125,34","0,74","18,13","16,46","0,33","0,04","55,07","0,6","4,39","17,4954917089","1,1011309136","42,78","31,0545489183","8,2120025774","28,4367616935","57,32","43,02","13,5","15,11","44,4","84,48","90,23","94,67","746,62","0,52","7,02","19,61","45,62","46,2","54,15","14,32","29,63","28,27","13,5","17,92","79,94","76,77","34,45","96,35","99,1","12,52","4,86","49,41","61,41","4,31","39,08","30,5","53,07","1,91","8,51","0,9","42,74","69,04","7,32",11721,18833,491528,26577,133678,98965,101381,53585,1159855,97070,305787,93288,1062785,88795,208717,87797,854068,27594,27982,28098,153081,383829,105319,404519,1608727,1204208,22557,134131,147534,167207,156547,149240,141199,128978,111840,101962,85274,71484,60372,47640,36630,27457,18675,1326984,167019,96032,1063934,1593716,"0,433","0,635","0,666","0,559","0,822","0,642","0,59","0,647"
27,2010000027,Alagoas,2010,HOMEM,"65,46",,"30,02","32,8","88,31","76,88","56,2","5,45","8,73","10,45","7,68","25,15","10,49","26,95","17,53","31,28","31,96","24,16","111,26","111,26","126,41","126,41","65,89","65,89","16,87","90,96","90,96","93,19","93,19","28,84","28,84","8,03","38,33","82,04","31,8","11,82","87,27","94,81","91,61","51,31","10,39","12,24","79,77","78,43","32,62","51,08","37,51","33,94","21,56","27,18","23,53","22,58","5,55","84,93","161,5",255,504,801,"0,63","16,91","24,59","34,83","49,46","60,2","75,75","52,34","1,78","66,25","7,47","17,13","33,75","75,88","28,01","17,74","431,24","38,42","2256,92","122,76","208,24","358,28","1429,71","438,62","31,49","70,35","123,55","0,76","27,99","13,96","10,58","0,37","30,67","1,21","9,35","22,5460535221","1,3724969308","46,64","37,8684316032","4,6550391869","22,8562094835","41,66","27,34","6,09","11,97","38,56","82,58","89,17","94,18","912,55","0,56","10,97","29,53","67,52","72,65","81,6","8,67","19,77","17,93","8,42","9,92","77,84","74,45","35,67","95,95","98,85","13,66","5,55","49,69","61,67","5,19","41,67","32,4","48,96","3,53","7,9","1,15","25,53","69,21","9,88",18749,29023,691348,26612,136091,100862,102650,82133,768644,98174,297262,94007,670470,86054,199088,83414,753016,28848,28841,29092,158605,392870,82436,418115,1511767,1093652,15698,137952,152581,170956,156445,140817,130805,117491,100073,91125,76368,62174,51176,41368,30936,21930,13872,1220726,170849,98287,951591,1498691,"0,375","0,553","0,594","0,486","0,674","0,641","0,676","0,605"
28,2000000028,Sergipe,2000,MULHER,"68,51","2,74","40,25","51,14","88,72","77,04","61,04","5,64","7,69","6,81","5,8","22,47","9,26","24,31","12,76","28,92","40,8","33,02","106,16","114,24","122,68","130,3","58,45","67,85","8,95","85,08","88,58","90,08","92,74","19,43","21,12","4,69","31,48","75,86","36,34","12,54","81,2","93,14","88,7","50,18","12,67","13,98","41,6","61,09","23,22","42,14","32,41","29,44","14,13","19,31","19,32","19,33","4,3","58,89","110,62","192,55","352,16","683,56","0,64","24,25","35,97","48,22","63,01","70,09","81,32","53,81","1,92","68,48","6,98","15,85","31,52","63,96","30,84","19,63","329,38","31,54","1772,4","83,41","146,14","258,02","1128,17","340,2","37,29","69,04","105,92","0,75","16,07","14,67","0,58","0,07","57,99","0,26","9,17","21,6761144111","1,2700372942","44,3","32,3760604891","8,6317390216","24,8783866475","45,46","32,21","7,05","11,28","74,25","88,77","92,33","96,23","593,6","0,61","6,13","26,69","49,35","48,14","57,38","31,85","45,58","36,4","20,29","23,97","71,8","68,09","44,14","90,12","92,35","14,43",,"63,7","68,52","6,86","53,81","46,42","62,25",,"8,31","7,65","39,79","63,11",,6155,16042,262990,18958,82336,61384,62317,58021,616150,61557,191620,61835,554593,60422,130063,57533,424530,19695,20228,19954,94191,238084,51329,247410,909569,662159,11623,96664,95713,101042,102150,89470,75736,69099,60575,47892,39699,32198,26165,21837,17149,13356,9201,706889,100463,60099,546327,897893,"0,324","0,4","0,545","0,373","0,725","0,597","0,515","0,518"
28,2000000028,Sergipe,2000,HOMEM,"61,5",,"44,83","56,97","83,46","66,51","64,23","4,6","6,74","14,47","12,01","25,34","16,8","26,95","20,53","30,36","49,49","41,16","103,26","110,24","124,97","132,08","39,97","46,53","6,89",84,"87,28","88,88","91,26","12,47","13,29","3,61","29,77","75,71","36,11","10,34","78,03","91,46","87,44","56,82","16,28","10,81","31,19","48,49","14,6","30,98","27,36","26,15","8,6","12,49","15,33","16,28","3,27","58,56","105,17","182,2","339,34","653,67","0,65","25,24","36,24","49,66","63,54","71,54","81,94","54,78","1,92","69,01","6,96","15,68","30,99","78,96","31,46","19,84","323,72","31,13","1773,2","81,58","141,01","247,93","1118,37","335,5","37,09","68,72","105,13","0,76","31,41","13,11","9,62","0,59","34,58","0,72","9,05","31,8028875898","2,3374648397","37,76","28,756679814","4,3402359525","25,3722937511","28,79","17,29","3,1","7,47","65,23","84,65","89,35","94,28","815,49","0,67","11,7","42,13","76,76","79,68","89,73","19,79","27,6","22,9","12,38","12,25","69,03","65,07","45,9","88,98","91,17","15,55",,"63,78","70,23","8,54","56,93","49,24","59,52",,"7,6","8,83","20,11","62,79",,12002,25948,402578,19529,83651,62514,62894,59522,572998,61725,190278,62645,511273,60415,128553,56614,382720,20644,21019,20501,97148,242524,40250,263839,874906,611067,9079,100090,98601,103217,102631,87647,71020,64614,55712,44734,35982,29953,22700,17755,13439,10258,7474,669396,102596,61584,505216,866384,"0,274","0,331","0,483","0,311","0,608","0,595","0,644","0,496"
