Num,ID,CODIGO_ID,ANO,DESAGREGAÇÃO,ESPVIDA,FECTOT,MORT1,MORT5,SOBRE40,SOBRE60,RAZDEP,T_ENV,E_ANOSESTUDO,T_ANALF11A14,T_ANALF15A17,T_ANALF15M,T_ANALF18A24,T_ANALF18M,T_ANALF25A29,T_ANALF25M,T_ATRASO_2_BASICO,T_ATRASO_2_FUND,T_FBBAS,T_FBBAS_tudo,T_FBFUND,T_FBFUND_tudo,T_FBMED,T_FBMED_tudo,T_FBSUPER,T_FLBAS,T_FLBAS_tudo,T_FLFUND,T_FLFUND_tudo,T_FLMED,T_FLMED_tudo,T_FLSUPER,T_FREQ0A5,T_FREQ15A17,T_FREQ18A24,T_FREQ25A29,T_FREQ5A6,T_FREQ6A14,T_FREQ6A17,T_FREQFUND1517,T_FREQFUND1824,T_FREQMED1824,T_FUND11A13,T_FUND11A13_tudo,T_FUND15A17,T_FUND18A24,T_FUND18M,T_FUND25M,T_MED18A20,T_MED18A24,T_MED18M,T_MED25M,T_SUPER25M,CORTE1,CORTE2,CORTE3,CORTE4,CORTE9,GINI,PIND,PINDCRI,PMPOB,PMPOBCRI,PPOB,PPOBCRI,PREN10RICOS,PREN20,PREN20RICOS,PREN40,PREN60,PREN80,PRENTRAB,R1040,R2040,RDPC,RDPC1,RDPC10,RDPC2,RDPC3,RDPC4,RDPC5,RDPCT,RIND,RMPOB,RPOB,THEIL,P_AGRO,P_COM,P_CONSTR,P_EXTR,P_SERV,P_SIUP,P_TRANSF,P_CPR,P_EMP,P_FORMAL,P_TRABCC,P_TRABPUB,P_TRABSC,P_FUND,P_MED,P_SUPER,P_REN0,P_REN1,P_REN2,P_REN3,P_REN5,RENOCUP,THEILtrab,T_ATIV1014,T_ATIV1517,T_ATIV1824,T_ATIV18M,T_ATIV2529,T_DES1014,T_DES1517,T_DES1824,T_DES18M,T_DES2529,T_AGUA,T_BANAGUA,T_DENS,T_LIXO,T_LUZ,T_AGUA_ESGOTO,T_PAREDE,T_CRIFUNDIN_TODOS,T_FORA0A5,T_FORA6A14,T_FUNDIN_TODOS,T_FUNDIN_TODOS_MMEIO,T_FUNDIN18MINF,T_OCUPDESLOC_1,T_RMAXIDOSO,T_SLUZ,T_VULNERA_NESTUDA_NTRAB_MMEIO,T_VULNERA_RMAXIDOSO,T_VULNERA_OCUPDESLOC_13,PEA1014,PEA1517,PEA18M,PESO1,PESO1114,PESO1113,PESO1214,PESO13,PESO15,PESO1517,PESO1524,PESO1618,PESO18,PESO1820,PESO1824,PESO1921,PESO25,PESO4,PESO5,PESO6,PESO610,PESO617,PESO65,PESORUR,PESOTOT,PESOURB,PESO80,PESO0a4,PESO5A9,PESO10a14,PESO15A19,PESO20A24,PESO25A29,PESO30A34,PESO35A39,PESO40A44,PESO45A49,PESO50A54,PESO55A59,PESO60A64,PESO65A69,PESO70A74,PESO75A79,PIA,PIA1014,PIA1517,PIA18M,POP,I_ESCOLARIDADE,I_FREQ_PROP,IDHM,IDHM_E,IDHM_L,IDHM_R,IDHM_R_ajustado,IDHM_ajustado
291080,2010291080,FEIRA DE SANTANA,2010,HOMEM,"68,96",,"16,73","13,79","91,94","79,31","44,3","4,89","9,11","4,63","2,51","8,83","2,15","9,3","3,31",11,"26,1","20,38","123,15","119,11","130,32","131,07","102,69","84,55","27,35","93,67","93,37","95,56","95,58","41,66","35,54","11,01","44,93","86,69","35,03","15,54","96,29","97,38","94,61","42,04","8,28","14,68","81,29","75,13","46,67","71,17","57,59","54,37","34,99","45,02","40,83","39,84","7,27","166,67","266,67","429,25","716,67","1200,5","0,62","5,19","8,71","15,45","25,98","38,61","55,62","50,36","3,02","63,77","9,47","19,71","36,23","78,03","21,27","13,49","669,94","101,01","3373,63","216,16","342,95","553,39",2139,"671,6","36,23","85,65","154,78","0,66","5,79","23,34","15,58","0,32","34,24","1,59","12,68","26,6444810214","2,5304375227","55,99","45,7656272226","3,6397799557","18,7750440627","57,51","40,2","5,96","2,89","18,81","74,25","84,77","92,34","1219,68","0,5","9,84","33,79","79,29","83,09","90,51","15,9","26,3","13,51","6,4","7,73","88,19","86,14","26,55","97,34","99,75","6,36","0,37","28,28","55,07","2,62","23,08","13,48","32,39","1,89","7,48","0,25","19,29","63,28","9,97",2431,5040,150653,4195,19503,14703,14602,12430,195859,15012,51027,14969,180847,14477,36015,14402,144832,4029,4444,4402,23479,57994,12913,22689,263999,241310,2355,20714,22730,24696,24787,26240,27529,24318,20317,17630,14758,11919,8794,6654,4898,3425,2235,220918,24696,14915,181307,262525,"0,576","0,648","0,688","0,623","0,733","0,712","0,798","0,714"
292740,2010292740,SALVADOR,2010,MULHER,"79,87","1,53","13,87","11,18","100,53","99,88","35,98","7,34","9,44","1,43","0,98","4,25","0,8","4,45","1,24","5,15","20,75","15,87","129,5","129,5","129,53","129,53","129,43","129,43","44,58","92,83","92,83","93,63","93,63","49,16","49,16","17,74","49,06","86,5","38,11","19,3","93,21","96,29","93,6","34,79","5,14","13,77","89,03","86,58","56,65","82,35","70,55","68,29","46,87","57,88","53,88","53,11","15,46",195,335,"519,4","1087,5",2040,"0,61","4,23","7,44","11,73","20,54","31,04","47,67","51,63","2,5","67,28","7,98","16,97","32,72","70,08","25,88","16,86","950,94","118,89","4909,87","260,54","427,63","748,73","3198,15","951,73","37,27","84,32","158,91","0,74","0,49","17,73","1,05","0,26","67,39","0,51","4,85","16,7507860527","1,3981393062","63,47","53,5937530604","5,1524908035","21,8178378222","78,85","63,79","19,89","1,76","21,71","73,08","81,41","89,17","1262,07","0,56","5,51","23,53","64,29","63,26","76,37","45,72","53,21","31,14","16,21","20,87","96,13","95,29","26,87","96,65","99,88","0,62","0,56","21,15","50,94","3,71","14,89","8,39","24,82","2,4","6,85","0,12","37,44","62,71","21,84",5665,15443,688502,16439,81777,60974,61220,49287,1106669,65270,241158,66549,1041399,67800,175888,68080,865511,16155,16651,16981,92622,239669,104774,349,1426759,1426410,25149,81657,88037,103013,109809,131349,151337,140967,117105,107458,96631,83172,64067,47383,33970,26578,19077,1256757,102826,65632,1088300,1410305,"0,706","0,714","0,794","0,711","0,915","0,768","0,68","0,762"
292740,2010292740,SALVADOR,2010,HOMEM,"69,81",,"15,87","12,79","92,6","81,9","37,34","4,76","9,16","2,17","1,43","3,93","1,34","4,09","1,57","4,65","23,79","18,09","125,39","121,35","128,91","128,32","115,78","101,79","41,06","92,28","91,74","93,54","93,45","43,56","37,81","17,05","49,33","85,87","38,44","18,14","92,91","95,85","93,17","39,62","6,11","13,77","86,62","81,7","50,24","78,22","69,72","67,99","41,77","53,18","52,43","52,28","14,59",200,340,"549,67","1104,33",2100,"0,62","3,67","7,21","10,92","20,41","29,33","46,84","52,61","2,52","67,67","7,98","16,87","32,33","76,57","26,38","16,98","998,08","125,83","5250,8","272,29","443,73","771,66","3379,1","999,27","36,18","86,05","159,51","0,75","0,74","16,91","15,53","0,84","48,49","1,68","7,61","20,2478269448","2,2817343349","70,43","59,7263690498","4,2099914458","12,8567416671","72,25","54,8","13,89","0,89","10,7","63,87","76,79","85,93","1701,3","0,57","6,54","25,7","70,95","79,19","87,02","37,99","39,61","21,28","9,03","10,93","95,83","94,87","27,5","96,44","99,81","0,78","0,64","20,32","50,67","4,15","15,81","8,23","19,73","3,35","5,61","0,19","27,95","59,12","24,28",6928,16455,716183,16709,83793,62778,62553,50406,968804,64357,226952,64546,904447,64064,162595,63573,741852,16577,17151,17454,95538,243688,59468,384,1248897,1248513,10275,83611,90576,105906,106749,120203,134453,122238,100370,91189,79823,67662,50628,36021,22900,16287,10006,1074292,105872,64022,904397,1240327,"0,697","0,679","0,735","0,685","0,747","0,776","0,855","0,759"
293330,2010293330,VITÓRIA DA CONQUISTA,2010,MULHER,"77,26","2,01","19,85","16,01","99,12","96,21","45,42","7,56","9,05","2,31","1,28","13,79","2,08","14,74","3,43","17,63","22,58","17,49","119,81","119,81","124,87","124,87","105,98","105,98","35,64","92,58","92,58","94,85","94,85","44,41","44,41","16,51","35,89","83,73","37,71","19,61","86,3","97,02","93,46","36,29","6,21","14,05","89,01","87,55","52,69","73,99","51,93","46,9","40,22","45,73","35,94","33,71","9,02",150,255,"399,25","663,33",1070,"0,61","5,82","9,67","18,27","30,67","41,27","58,3","43,89","3,33","58,92","10,81","22,59","41,08","69,53","16,25","10,94","548,18","91,25","2406,17","204,98","323,05","506,72","1619,96","550,5","36,92","85,73","149,61","0,54","7,47","19,78","0,32",,"56,8","0,61","8,84","20,6038334095","1,7248545783","48,45","35,9129975759","7,7109136362","29,8763685768","65,03","48,16","12,77","4,92","35,51","82,05","89,29","94,95","801,13","0,45","6,14","22,7","60,33","57,64","69,83",23,"36,39","22,07","12,16","14,45","89,44","87,47","22,09","97,02","99,25","6,01","0,82","39,33","64,11","2,98","30,39","19,92","43,72","0,67","9,06","0,75","36,42","62,34","4,32",826,1955,64968,2339,10700,7918,7989,6984,116298,8542,29550,8638,107756,8580,21008,8710,86748,2261,2623,2536,12915,32157,12022,15510,158987,143477,2732,11401,12792,13446,14320,15230,15272,13679,11679,10978,9397,7512,6209,5050,4064,3184,2042,134777,13446,8613,112718,157476,"0,519","0,671","0,714","0,616","0,871","0,679","0,594","0,683"
293330,2010293330,VITÓRIA DA CONQUISTA,2010,HOMEM,"67,56",,"22,7","18,3","91,12","77,59","48,68","6,28","8,75","3,44","2,05","12,9","2,51","13,75","3,94","16,38","25,92","20,67","118,31","116,83","125,89","126,86","96,62","86,82","30,74","92,56","92,53","94,89","94,92","40,34","36,08","14,39","37,17","83,42","36,17","17,74","86,65","96,83","93,35","40,42","7,2","13,6","86,18","81,11","47,3","68,13","49,26","44,85","33,93","40,34","32,85","31,1","8,07","152,5",255,"399,25",655,"1072,5","0,62","5,35","8,94","17,85","29,83","41,05","59,37","45,37","3,34","59,89","10,62","22,08","40,11","82,33","17,08","11,32","563,66","94,02","2557,22","205,38","322,97","508,12","1695,2","565,94","38,32","87,79","151,29","0,55","13,59","21,09","14,25","0,14","32,52","1,39","10,17","27,9828689633","2,514944062","51,52","40,7276856548","3,8525815032","22,6538303842","49,96","32,47","7,21","2,49","22,93","76,17","86,34","93,18","1073,8","0,47","9,16","36,3","78,63","80,71","90,22","14,05","22,33","12,75","6,25","8,09","88,69","86,56","22,78","96,58","99,13","6,67","0,94","39,75","62,83","3,17","32,53","20,9","39,39","1,26","8,25","0,87","21,2","60,2","5,91",1275,2981,81287,2332,10993,8231,8210,7030,108750,8186,27719,8155,100564,7858,19533,7842,81031,2477,2621,2640,13565,32744,9292,16617,147879,131262,1895,11950,13262,13917,13453,14266,13968,12592,10704,9838,8445,6905,5058,4229,3249,2589,1559,122840,13917,8212,100711,147123,"0,493","0,635","0,657","0,584","0,709","0,684","0,748","0,677"
310620,2010310620,Belo Horizonte,2010,MULHER,"80,55","1,33","12,18","14,25","96,7","89,61","38,26","10,08","10,05","0,62","0,49","3,4","0,33","3,56","0,54","4,14","12,52","10,11","118,71","118,71","118,45","118,45","119,4","119,4","58,65","94,12","94,12","95,25","95,25","62,22","62,22","27,35","52,25","87,55","39,64","20,21","93,66","97,87","95,08","22,28","2,36","8,87","93,73",91,"71,32","88,07","69,64","66,3","57,98","66,48","54,44","52,25","23,17",327,522,"882,5","1833,33","3246,25","0,55","0,82","1,82",4,"9,02","14,38","27,24","47,32","2,91","64,12","8,86","18,31","35,88","67,23","21,37","14,48","1441,5","209,49","6820,5","428,94","681,25","1266,28","4621,88","1441,65","36,46","98,25","177,23","0,64","0,35","15,62","1,55","0,33","68,43","0,55","6,95","17,202150436","1,904422083","73,5","57,2220583379","8,0983474299","14,4359826905","77,74","63,14","27,21","1,51","11,48","63,38","74,62","85,21","1582,45","0,49","4,3","27,81","68,79","63,03","81,66","28,41","37,38","15,45","7,6","8,57","98,56","98,35","16,9","99,44","99,98","0,15","0,16","17,86","47,75","2,13","13,21","4,49","22,58","0,91","7,88","0,02","36,02","66,87","19,23",3664,14701,622145,13034,68051,50690,51329,39010,986512,53434,204353,54239,933078,59527,150919,62776,782159,13356,13533,13801,74790,196275,127198,0,1261638,1261638,31400,65522,71221,85153,91815,112538,120055,111603,94405,90757,89662,81578,66901,53230,40022,31962,23814,1125046,85153,52872,987021,1248441,"0,696","0,792","0,837","0,759","0,926","0,835","0,702","0,79"
310620,2010310620,Belo Horizonte,2010,HOMEM,"71,82",,"13,66","15,98","91,88","78,63","38,04","7,11","9,87","0,81","0,62","2,85","0,45","2,98","0,69","3,47","14,76","11,66","116,93","115,18","119,17","119,88","110,9","102,57","56,19","93,91","93,7","95,17","95,09","57,04","51,96","25,93","52,08","87,8","38,97","20,27","93,68","97,63","94,97","27,45","2,65","9,32","93,41","89,67","65,35","85,6","70,15","67,17","52,84","62,19","54,16","52,6","22,93","335,6","546,67","909,33","1916,67","3400,33","0,56","0,76","2,06","3,57","8,55","13,33","26,84","49,47","2,8","65,73","8,44","17,5","34,27","74,84","23,46","15,58","1560,16","218,2","7717,98","439,81","707,15","1308,26","5125,52","1560,33","38,34","98,26","177,97","0,68","0,62","16,2","11,96","0,94","50,97","1,43","11,14","23,1298396851","3,5268106405","75,63","57,6366103862","5,5212530557","9,6326617016","74,39","57,26","22,01","0,62","4,38","47,71","63,55","76,95","2444,2","0,57","5,34","31,53","76,07","80,18","91,09","28,3","32,39","10,54","4,65","5,31","98,56","98,31","17,13","99,48","99,96","0,16","0,14","17,98","47,92","2,37","13,38","4,24","16,3","1,09","7,15","0,04","27,44","66,55","21,89",4606,17008,666604,13265,68829,51433,51741,40183,885839,53295,197135,53868,832544,57668,143840,60391,688704,13849,14053,14002,77103,199227,79186,0,1113513,1113513,14249,67689,73647,86338,90895,106240,110707,102211,84424,78564,75266,66370,52018,39958,28991,21442,14504,971631,86338,53934,831359,1107994,"0,702","0,763","0,788","0,742","0,78","0,847","0,969","0,825"
310670,2010310670,Betim,2010,MULHER,"80,84","1,79","12,03","13,99","98,11","91,23","41,51","5,12","9,72","0,54","0,45","5,56","0,37","5,95","0,68","7,21","13,45","11,67","112,71","112,71","113,75","113,75","109,76","109,76","29,88","94,74","94,74","96,19","96,19","64,67","64,67","13,43","42,69","87,97","24,93","13,87","91,91","98,29","95,59","20,45","2,41","8,46","93,84","92,47","73,86","85,86","58,51","52,35","52,74","60,83","40,29","35,66","7,26",235,"358,25",510,"796,67",1175,"0,55","1,81","3,28","7,56","13,22","25,02","38,27","37,37","4,8","52,17",14,"27,88","47,83","73,06","10,68","7,43","636,44","152,77","2378,42","292,79","441,64","634,7","1655,27","636,62","36,6","94,71","172,24","0,39","1,54","17,34","0,88","0,12","61,16","0,77","13,22","15,3818750688","0,8617349902","67,6","55,9890897316","7,1723894278","18,6737958642","70,08","51,5","10,27","2,19","19,8","82,67","91,5","96,35","837,03","0,28","4,26","35,88","75,49","62,9","75,13","40,16","43,1","22,88","12,81","13,91","99,12","98,86","23,42","98,7","99,88","0,38","0,18","21,62","57,31","1,71","18,11","7,87","32,38","2,03","5,2","0,12","41,29","65,16","22,73",757,3775,84889,2802,14244,10619,10740,8191,140422,10508,35342,10162,129914,10198,24834,10673,105080,2759,2872,2833,15478,40230,9821,1316,191737,190421,1960,13833,14800,17794,17232,18110,18848,17538,14951,13820,12426,10296,7380,4888,3430,2708,1723,163265,17794,10521,134950,191343,"0,585","0,781","0,774","0,709","0,931","0,703","0,578","0,725"
310670,2010310670,Betim,2010,HOMEM,"72,89",,"13,34","15,51","91,29","79,22","42,01","4,03","9,49","0,81","0,63","4,92","0,57","5,27","1,01","6,37","14,81","12,28","111,55","110,42","114,77","115,78","102,58","95,76","25,44","94,41","94,09","96,2","96,2","60,45","56,45","11,18","43,02","86,78","23,17","12,27","92,34","98,03","95,06","24,25","2,36","9,14","93,28","90,42","68,48","82,89","58,65","53,01","46,49","54,43","38,63","34,95","6,53","249,75",382,542,"849,33","1251,67","0,56","1,34","2,9","6,51","12,63","22,9","38,03","38,55","4,73","53,23","13,72","27,23","46,77","81,95","11,24","7,74","685,46","162,2","2642,61","308,17","462,96","669,58","1820,31","685,64","36,88","97,34","174,71","0,4","1,98","11,99","17,46","1,02","32,35","1,22","27,81","18,6567976827","1,0498476748","76,04","66,9054358636","2,9790670394","9,5756809959","63,17","40,59","5,64","0,91","5,46","62,3","81,65","92,52","1258,82","0,27","5,98","41,26","86,78","84,16","93,15","29,75","32,28","11,85","5,28","4,57","98,96","98,64","23,15","98,66","99,84","0,52","0,17","21,94","56,98","1,97","18,39","7,31","21,3","2,21","4,44","0,16","26,32","65,17","19,35",1081,4569,107202,2735,14433,10823,10808,8588,138722,10842,35783,10492,127880,10529,24941,10781,102939,2882,2969,2915,15866,41141,7501,1442,186352,184910,1152,14362,15188,18080,17749,18034,18038,17053,14482,13408,11134,9786,7032,4505,3017,2056,1276,156540,18080,11075,127386,185340,"0,587","0,751","0,734","0,692","0,798","0,715","0,808","0,764"
311860,2010311860,Contagem,2010,MULHER,"79,05","1,77","14,54","16,95","96,08","87,76","37,73","6,75","9,76","0,63","0,45","4,16","0,44","4,4","0,43","5,19","14,31","12,32","121,2","121,2","119,76","119,76","125,08","125,08","41,74","94,06","94,06","94,34","94,34","61,86","61,86","18,63","41,65","88,68","33,43","17,87","92,41","97,7","95,25","22,99","2,92","10,84","92,41","89,36","70,67","85,8","62,67","58,08","52,38","60,69","44,4","41,17","10,15","265,8",449,"633,33",1000,1500,"0,55","1,22","2,24","5,2","9,53",19,"31,27","37,43","4,54","52,86","13,49","26,99","47,14","71,88","11,1","7,87","794,45","180,52","2973,75","355,25","536,36","800,4","2107,05","794,47","35,05","94,38","176,6","0,41",1,"19,08","1,02","0,2","57,91","0,34","10,7","16,5446424971","0,8804550355","69,39","58,373925282","5,4666281565","16,1820489259","73,03","55,17","13,79","2,71","15,22","76,04","87,55","95,37","946,94","0,27","4,91","33,61","72,53","62,99","78,47","34,1","42,05","18,82","9,9","11,93","97,84","97,65","19,36","99,61","99,93","0,17","0,18","20,12","58,35","2,3","15,91","5,66","29,01","1,13","7,76","0,07","38,95","68,43","21,66",1183,5117,145661,3807,19376,14421,14561,11535,235797,15143,53682,15030,220654,15595,38539,16299,182115,3865,3897,3914,21589,56108,20984,953,310644,309691,4022,19248,20657,24205,25349,28333,30307,28494,24646,23075,21335,18669,14605,10737,7552,5650,3760,270589,24111,15223,231255,310050,"0,627","0,77","0,782","0,719","0,901","0,739","0,604","0,731"
311860,2010311860,Contagem,2010,HOMEM,"70,76",,"16,25","18,94","91,02","76,97","37,91","5,16","9,53","0,85","0,68","3,69","0,86","3,9","1,15","4,53","15,85","13,13","119,94","118,69","120,6","121,44","118,18","111,28","37,4","93,63","93,2","94,46","94,58","57,84","53,81","15,96","43,77","87,99","31,12","18,53","92,65","97,4","94,85","26,46","3,12","10,81","90,42","86,8","66,08","82,13","62,3","58,16","48,08","55,21","43,03","40,5","8,8",289,476,680,"1071,5",1602,"0,56","1,08","2,32","4,39","9,2","16,82","29,31","38,43","4,52","53,38","13,41","26,68","46,62","80,86","11,46","7,96","856,16","193,41","3290,64","380,78","567,95","853,79","2285,86","856,29","33,79","94,85","178,44","0,41","0,92","17,51","11,86","0,61","37,34","0,87","20,15","21,789563775","1,9360372675","75,04","63,5809870141","2,5993643407","9,487093125","67,43","46,41","7,54","0,76","4,71","55,56","74,78","88,29","1467,58","0,31","6,87","36,84","83,37","81,72","89,06","35,02","23,88","9,21","4,48","3,74","97,62","97,38","19,5","99,52","99,97","0,3","0,12",18,"56,23","2,6","16,05","5,1","20,7","1,55","5,97","0,03","25,92","64,33","21,79",1679,5613,173247,3934,19626,14770,14618,11749,227422,14985,53436,14990,212437,15599,38451,16105,173986,4130,4048,3928,21919,56530,15110,1089,292798,291709,2088,19783,20966,24627,25163,28273,29670,27739,23310,21492,18792,16577,12365,8931,6187,4285,2550,251666,24433,15238,211995,290415,"0,623","0,743","0,738","0,701","0,763","0,751","0,859","0,772"
312770,2010312770,Governador Valadares,2010,MULHER,"79,72","2,05","13,7","16,03","96,65","89,09","45,16","9,05","9,51","1,59","1,07","7,98","0,92","8,47","1,1","9,97","16,19","14,6","115,75","115,75","115,68","115,68","115,93","115,93","30,33","92,9","92,9","94,28","94,28","57,82","57,82","14,56","39,55","84,53","29,15","14,08","92,23","97,04","93,69","24,01","2,58","11,25","91,78","89,21","67,53","81,7","56,31","51,27","45,8","52,81","39,38","36,71","11,48",200,"324,4",506,"827,5","1326,67","0,55","2,56","4,75","10,38","18,76","30,64","47,27","41,48",4,"56,94","11,93","24,25","43,06","67,75","13,91","9,55","659,11","131,85","2733,8","261,2","406,01","619,97","1876,2","660,28","36,34","93,62","167,65","0,48","2,05","20,73","0,77","0,1","64,03","0,43","6,61","18,7308259499","1,2364667166","61,8","43,6055992452","11,69466731","22,4674953391","68,85","51,97","16,39","2,79","23,48","80,8","90,05","95,47","879,83","0,36","4,21","23,67","65,99","56,11","73,03","36,27","43,78","25,18","12,73","14,01","98,94","98,16","21,78","98,24","99,92","0,6","0,25","25,38","60,45","2,96","22,37","10,9","37,14","0,29","8,78","0,08","42,53","70,51","2,55",490,1682,56533,1727,9340,7010,7032,5410,102713,7140,23816,6957,95573,7063,16676,7143,78897,1894,1932,1881,10322,26802,12535,4761,138452,133691,2636,8947,9874,11720,11828,11988,11800,11163,9971,9979,9031,7882,6536,5198,4149,3331,2419,119518,11651,7107,100760,137778,"0,563","0,743","0,759","0,677","0,912","0,709","0,597","0,717"
312770,2010312770,Governador Valadares,2010,HOMEM,"70,16",,"15,57","18,21","90,07","75,12","47,25","7,16","9,47","1,66","1,44","7,31","1,33","7,76","1,83","9,11","18,23","15,06","112,05","108,41","116,5","117,31","99,83","83,85","26,78","92,76","92,62","94,67","95,06","50,73","43,7","12,52","39,4","83,52","26,6","13,22","91,18","97,23","93,57","30,02","2,93","10,4","90,46","86,27","59,46","75,87","54,91","50,5","40,9","47,63","36,83","34,56","9,96",204,"333,33","508,25",860,1405,"0,56","2,13","3,95","9,51","17,83","28,95","45,94","42,65","3,9","58,28","11,66","23,47","41,72","76,2","14,63","9,95","700,57","136,69","2987,78","271,71","413,61","639,3","2032,56","702,62","34,27","94,64","168,48","0,49","6,8","21,81","15,84","1,05","36,53","1,59","10,73","26,8029507087","2,6016697055","63,63","47,5470949637","6,162754244","15,7116541483","58,97","38,5","8,81","1,39","9,55","66,39","80,63","89,97","1318,37","0,38","5,16","30,88","78,54","76,01","87,83","27,12","26,09","14,24","6,8","7,48","98,69","97,83","21,98","97,94","99,82","0,65","0,39","26,28","60,6","2,77","23,06","10,91","30,71","0,41","9,2","0,18","30,18","71,5","3,12",606,2211,66276,1710,9457,7042,7159,5457,94018,7072,22786,6821,86946,6495,15714,6554,71232,1902,2014,1990,10640,27169,8970,5628,125237,119609,1613,9108,10240,11871,11401,11385,10959,10049,8613,8757,7845,6599,5363,4077,3118,2479,1760,106107,11748,7159,87200,123885,"0,549","0,705","0,706","0,649","0,753","0,719","0,81","0,734"
313130,2010313130,Ipatinga,2010,MULHER,"80,25","1,61","12,6","14,53","96,85","89,78","37,91","6,78","9,87","0,76","1,19","5,79","0,7","6,1","0,41","7,23","11,44","9,97","109,58","109,58","108,38","108,38","112,79","112,79","42,55","93,36","93,36","93,96","93,96","61,75","61,75","21,64","41,62","84,89","32,17","14,91","92,76","97,83","94,32","20,02","0,68","8,93","94,23","92,18","72,3","87,33","62,07","56,77","57,64","62,36","44,03","40,18","12,65",255,"416,67","613,33","1018,33",1650,"0,55","1,23","2,25","6,24","12,03","20,88","34,45","41,43","4,13","56,71","12,17","24,34","43,29","68,31","13,61","9,31","840,01","173,35","3479,79","337,98","511,16","795,88","2380,88","840,31","32,25","98,52","173,35","0,48","0,56","23,49","0,71","0,05","60,15","0,55","9,37","15,3478087243","2,1857401238","70,39","56,8569256134","7,0341004072","17,4784036157","74,95","57,22","17,7","1,44","16,85","77,81","86,36","93,63","1005,04","0,35","1,85","20,15","67,53","55,13","72,56","20,4","50,11","21,35","12,35","14,55","98,87","98,68","17,04","99,86","99,92","0,15","0,22","19,51","58,38","2,17","15,92","6,8","31,71","0,15","7,99","0,08","42,93","70,07","1,97",178,1226,50517,1537,7731,5774,5852,4664,93591,6164,21973,6027,87427,6419,15809,6761,71618,1538,1559,1573,8473,22368,8352,1245,123259,122014,1685,7769,8129,9634,10388,11585,11663,10762,9211,8921,8805,7867,6037,4136,2738,2306,1623,107347,9634,6082,91631,122627,"0,621","0,792","0,795","0,73","0,921","0,748","0,595","0,737"
313130,2010313130,Ipatinga,2010,HOMEM,"73,23",,"13,8","15,92","92,42","80,77","39,92","5,79","9,68","1,07","1,12","4,85","0,97","5,12","0,83","6,02","13,64","11,43","108,88","108,2","110,18","111,96","105,41","98,3","40,75","93,01","92,66","94,38","94,79","57,31","53,03","19,68","40,77","83,35","30,8","15,18","91,71","97,85","93,89","23,08","1,26","9,02","92,69","88,98","67,38","84,39","62,54","57,76","50,81","56,18","42,67","39,71","11,35","266,67","437,2","642,5",1100,1750,"0,56","1,04","2,29","5,58","11,72","18,62","32,97","41,69","4,06","57,03","12,07","24,13","42,97","75,08","13,81","9,49","887,24","179,96","3698,7","355,54","534,75","835,85","2542,06","887,56","32,77","99,86","173,16","0,48","0,89","14,66","14,98","0,65","28,39","1,36","30,33","17,5385615056","2,8467318711","75,72","65,8088645029","2,5509016127","10,6724940142","69,89","46,92","10,79","0,72","4,5","54,53","72,26","85,86","1684,87","0,39","4,12","29,27","79,84","76,31","90,88","37,15","28,87","9,95","5,93","7,29","99,01","98,76","16,58","99,84","99,94","0,08","0,15","19,03","59,23","2,15","15,55","6,14","22,87","0,23","6,43","0,06","28,05","66,25","2,53",407,1847,63681,1585,7878,5882,5937,4828,89777,6132,21846,6134,83645,6524,15714,6702,67931,1675,1647,1669,8776,22786,6723,1255,116209,114954,1108,8131,8421,9880,10374,11472,11192,10021,8327,7937,6972,7053,6063,3643,2588,1858,1169,99636,9880,6309,83446,115425,"0,625","0,756","0,756","0,71","0,804","0,757","0,871","0,792"
