cod;nome;período;valor
13;AM;2016;22.67478495
16;AP;2016;13.6589021
29;BA;2016;29.19461684
23;CE;2016;17.01420835
53;DF;2016;22.39948116
32;ES;2016;17.25638847
52;GO;2016;50.30744738
21;MA;2016;37.62499359
31;MG;2016;25.52083834
50;MS;2016;37.67733989
51;MT;2016;40.7339346
15;PA;2016;34.51430123
25;PB;2016;10.54706299
26;PE;2016;35.69965811
22;PI;2016;14.65581499
41;PR;2016;58.25541362
33;RJ;2016;39.7979616
24;RN;2016;31.29381459
11;RO;2016;61.19886705
14;RR;2016;56.07143838
43;RS;2016;48.95455369
42;SC;2016;22.88422087
28;SE;2016;30.19057984
35;SP;2016;16.97865163
17;TO;2016;54.68284898
