Num,ID,CODIGO_ID,ANO,DESAGREGAÇÃO,ESPVIDA,FECTOT,MORT1,MORT5,SOBRE40,SOBRE60,RAZDEP,T_ENV,E_ANOSESTUDO,T_ANALF11A14,T_ANALF15A17,T_ANALF15M,T_ANALF18A24,T_ANALF18M,T_ANALF25A29,T_ANALF25M,T_ATRASO_2_BASICO,T_ATRASO_2_FUND,T_FBBAS,T_FBBAS_tudo,T_FBFUND,T_FBFUND_tudo,T_FBMED,T_FBMED_tudo,T_FBSUPER,T_FLBAS,T_FLBAS_tudo,T_FLFUND,T_FLFUND_tudo,T_FLMED,T_FLMED_tudo,T_FLSUPER,T_FREQ0A5,T_FREQ15A17,T_FREQ18A24,T_FREQ25A29,T_FREQ5A6,T_FREQ6A14,T_FREQ6A17,T_FREQFUND1517,T_FREQFUND1824,T_FREQMED1824,T_FUND11A13,T_FUND11A13_tudo,T_FUND15A17,T_FUND18A24,T_FUND18M,T_FUND25M,T_MED18A20,T_MED18A24,T_MED18M,T_MED25M,T_SUPER25M,CORTE1,CORTE2,CORTE3,CORTE4,CORTE9,GINI,PIND,PINDCRI,PMPOB,PMPOBCRI,PPOB,PPOBCRI,PREN10RICOS,PREN20,PREN20RICOS,PREN40,PREN60,PREN80,PRENTRAB,R1040,R2040,RDPC,RDPC1,RDPC10,RDPC2,RDPC3,RDPC4,RDPC5,RDPCT,RIND,RMPOB,RPOB,THEIL,P_AGRO,P_COM,P_CONSTR,P_EXTR,P_SERV,P_SIUP,P_TRANSF,P_CPR,P_EMP,P_FORMAL,P_TRABCC,P_TRABPUB,P_TRABSC,P_FUND,P_MED,P_SUPER,P_REN0,P_REN1,P_REN2,P_REN3,P_REN5,RENOCUP,THEILtrab,T_ATIV1014,T_ATIV1517,T_ATIV1824,T_ATIV18M,T_ATIV2529,T_DES1014,T_DES1517,T_DES1824,T_DES18M,T_DES2529,T_AGUA,T_BANAGUA,T_DENS,T_LIXO,T_LUZ,T_AGUA_ESGOTO,T_PAREDE,T_CRIFUNDIN_TODOS,T_FORA0A5,T_FORA6A14,T_FUNDIN_TODOS,T_FUNDIN_TODOS_MMEIO,T_FUNDIN18MINF,T_OCUPDESLOC_1,T_RMAXIDOSO,T_SLUZ,T_VULNERA_NESTUDA_NTRAB_MMEIO,T_VULNERA_RMAXIDOSO,T_VULNERA_OCUPDESLOC_13,PEA1014,PEA1517,PEA18M,PESO1,PESO1114,PESO1113,PESO1214,PESO13,PESO15,PESO1517,PESO1524,PESO1618,PESO18,PESO1820,PESO1824,PESO1921,PESO25,PESO4,PESO5,PESO6,PESO610,PESO617,PESO65,PESORUR,PESOTOT,PESOURB,PESO80,PESO0a4,PESO5A9,PESO10a14,PESO15A19,PESO20A24,PESO25A29,PESO30A34,PESO35A39,PESO40A44,PESO45A49,PESO50A54,PESO55A59,PESO60A64,PESO65A69,PESO70A74,PESO75A79,PIA,PIA1014,PIA1517,PIA18M,POP,I_ESCOLARIDADE,I_FREQ_PROP,IDHM,IDHM_E,IDHM_L,IDHM_R
411990,2010411990,PONTA GROSSA,2010,NEGRO,"74,58","2,41","13,17","15,48","93,52","83,64","44,08","6,14","9,84","1,39","0,91","7,01","1,19","7,49","2,17","8,87","16,31","12,42","107,22","107,22","113,16","113,16","88,84","88,84","20,02","90,20","90,20","93,98","93,98","39,79","39,79","8,46","42,19","70,72","21,66","13,48","92,05","97,38","90,87","28,46","2,94","9,26","92,01","90,66","53,61","70,91","47,97","42,96","33,89","40,25","27,88","25,18","5,05","194,00","312,00","469,50","730,00","1005,00","0,46","2,94","6,14","10,66","21,51","32,00","50,72","35,79","4,56","51,31","13,71","27,75","48,69","75,11","10,44","7,45","549,84","125,48","1967,79","251,41","385,93","575,77","1404,31","551,19","35,38","89,27","164,19","0,39","4,48","15,31","14,06","0,56","44,87","1,98","14,28","17,47","1,51","68,82","59,94","3,58","16,30","56,62","34,80","6,13","1,33","17,66","73,54","87,03","95,30","1006,02","0,28","4,55","28,91","72,73","66,15","78,24","26,54","28,80","16,81","8,02","7,54","97,79","94,70","28,04","98,64","99,18","0,93","2,81","31,80","57,81","2,62","28,09","15,39","37,04","2,09","5,83","0,82","41,13","73,65","13,95",294,1018,29712,651,5294,3953,4066,2361,48902,4011,12280,3881,44891,3741,8269,3718,36622,976,973,1005,5588,14893,3977,1334,64728,63394,661,3971,5261,6594,6559,5721,5318,5326,4793,4549,4070,3555,2801,2233,1544,1065,707,54900,6463,3520,44917,64085,"0,480","0,679","0,698","0,605","0,826","0,680"
412550,2010412550,SÃO JOSÉ DOS PINHAIS,2010,BRANCO,"76,68","1,72","10,17","11,90","94,87","86,22","43,08","4,83","9,95","0,64","0,40","2,67","0,38","2,84","0,55","3,36","14,47","11,97","110,34","110,34","113,05","113,05","102,43","102,43","36,49","91,66","91,66","94,04","94,04","52,61","52,61","15,39","41,53","80,18","28,72","14,17","92,39","97,50","93,08","22,61","2,50","9,42","92,15","89,28","65,57","81,18","64,68","61,19","45,34","54,77","45,21","43,19","12,24","340,00","512,50","746,67","1175,00","1674,00","0,46","0,53","0,99","2,24","4,22","10,72","17,42","36,57","5,17","51,77","14,67","28,21","48,23","82,29","9,97","7,06","920,36","237,87","3365,51","437,34","622,99","921,37","2385,14","920,43","37,72","95,61","181,71","0,36","4,46","15,11","6,60","0,37","44,84","0,92","18,27","20,30","2,42","74,62","62,41","3,91","9,45","70,90","51,21","13,52","1,70","9,36","56,49","75,52","89,47","1426,65","0,30","6,16","39,48","81,65","76,37","86,32","16,76","20,77","8,60","4,01","4,31","98,80","98,46","16,65","99,78","99,94","0,13","1,41","17,36","58,47","2,50","16,52","4,23","21,75","0,48","4,66","0,06","39,69","60,98","13,37",1066,4041,101472,3173,13507,10109,10160,9529,144896,9940,33627,9728,134956,9892,23687,10010,111269,3192,3241,2958,15937,39384,9375,21619,193901,172282,1617,16320,15587,17098,16457,17170,18601,17904,15953,14405,12087,9761,7680,5503,3619,2532,1607,160386,17289,10235,132861,191123,"0,647","0,739","0,774","0,707","0,861","0,763"
412550,2010412550,SÃO JOSÉ DOS PINHAIS,2010,NEGRO,"76,28","2,58","11,43","13,49","93,57","85,04","40,71","3,90","9,00","1,02","1,26","5,29","1,19","5,62","1,25","6,65","19,24","16,17","110,26","110,26","116,67","116,67","92,22","92,22","19,08","89,76","89,76","94,17","94,17","42,02","42,02","5,73","39,11","71,70","20,13","13,56","93,12","97,29","90,58","27,10","3,67","9,72","90,72","87,54","52,35","70,82","53,44","49,42","32,17","37,65","31,64","30,24","5,01","278,13","424,75","572,50","840,00","1160,00","0,40","1,01","1,69","3,36","6,47","16,71","27,79","30,83","6,04","46,18","16,85","32,23","53,82","84,68","7,32","5,47","645,46","195,03","1989,94","348,89","496,40","696,60","1488,37","645,78","42,77","92,86","181,30","0,27","2,25","13,25","11,23","0,21","40,78","1,42","21,41","18,65","0,77","73,17","66,24","2,40","11,10","59,80","36,92","5,29","0,90","9,91","66,98","85,06","95,09","1091,74","0,20","6,22","42,09","79,75","75,87","85,47","39,06","23,35","10,30","4,82","5,71","98,75","98,27","25,34","99,68","99,84","0,34","2,66","27,54","60,89","2,71","23,76","7,29","27,96","1,19","3,60","0,16","35,55","66,86","16,62",425,1701,37170,842,5602,4146,4277,2705,51152,4143,13081,3965,47009,3773,8938,3807,38071,953,1041,1049,5964,15709,2664,5620,68229,62609,415,4470,5590,7017,6677,6404,6582,6344,5748,5007,4127,3348,2497,1754,1087,745,417,59855,6821,4042,48992,70075,"0,534","0,671","0,721","0,622","0,855","0,706"
420240,2010420240,BLUMENAU,2010,BRANCO,"78,86","1,41","8,15","9,60","96,17","88,46","35,52","6,68","10,14","1,01","0,20","1,54","0,25","1,63","0,50","1,91","11,43","9,85","109,76","109,76","110,89","110,89","106,80","106,80","50,10","90,41","90,41","93,16","93,16","57,31","57,31","25,19","59,72","79,82","34,88","17,45","89,20","96,99","92,26","16,62","1,80","7,39","94,17","91,21","74,40","88,17","66,96","62,68","53,82","60,87","45,52","42,42","16,33","505,00","733,33","1000,00","1522,50","2336,00","0,46","0,11","0,06","0,93","2,06","4,00","8,29","38,52","5,48","52,66","14,97","28,32","47,34","75,42","10,29","7,06","1299,89","356,02","5007,80","616,85","867,48","1236,19","3433,54","1300,05","36,47","106,31","187,44","0,37","0,89","15,39","5,98","0,04","40,68","0,55","29,73","18,38","4,01","83,95","67,31","3,26","6,21","74,04","51,36","17,74","1,10","4,59","49,73","71,49","87,00","1691,07","0,32","5,86","46,69","84,95","75,91","90,54","18,10","15,41","4,14","2,22","2,31","97,11","96,93","10,54","99,88","99,97","0,50","1,29","16,09","40,28","3,01","14,50","1,57","18,11","0,13","6,80","0,03","44,77","74,26","12,45",1196,6088,159499,3263,16347,12204,12239,9676,222739,12860,48107,13128,209879,14480,35247,15098,174632,3275,3373,3336,17961,47168,18498,12414,276793,264379,3693,16373,17243,20438,22357,25750,26184,24112,21971,22407,21062,16969,13733,9696,6482,4893,3430,243577,20408,13038,210130,275609,"0,670","0,779","0,816","0,741","0,898","0,818"
420240,2010420240,BLUMENAU,2010,NEGRO,"77,78","1,67","9,23","10,89","94,85","86,76","36,06","3,06","8,64","0,35",#NULL!,"3,69","0,62","3,99","0,84","4,96","16,71","15,13","106,53","106,53","115,19","115,19","84,12","84,12","22,20","86,08","86,08","94,20","94,20","36,30","36,30","6,80","64,07","61,45","18,00","16,15","81,31","97,33","87,33","20,70","2,63","7,31","91,95","88,67","57,53","74,41","55,17","49,59","33,28","37,10","30,52","28,61","6,95","366,67","542,50","733,00","1016,67","1400,00","0,39","0,21","0,31","1,63","4,22","8,10","16,44","31,23","6,49","45,95","17,71","33,27","54,05","86,04","7,05","5,19","815,92","264,92","2548,03","457,65","634,71","847,69","1874,28","815,92","33,95","103,40","188,37","0,26","0,76","13,55","12,63","0,13","35,21","0,81","30,52","14,30","0,59","84,39","76,35","2,43","6,07","59,79","33,49","6,51","0,46","3,97","63,98","84,79","94,89","1183,16","0,19","5,62","52,46","88,45","81,79","89,91","27,42","15,00","5,22","3,05","3,23","96,31","95,77","21,59","99,83","99,92","0,55","2,86","27,60","35,93","2,67","23,26","4,19","18,96","0,27","3,08","0,08","36,45","78,31","10,50",168,911,17662,376,2437,1782,1821,1149,23732,1883,6829,1860,21849,2008,4946,2108,16903,414,441,459,2464,6784,949,1781,30998,29217,138,1924,2362,2980,3185,3644,3337,2843,2624,2309,1851,1381,974,635,386,277,148,26314,2981,1737,21596,29541,"0,552","0,660","0,741","0,622","0,880","0,743"
420540,2010420540,FLORIANÓPOLIS,2010,BRANCO,"77,57","1,13","10,30","11,81","95,67","87,23","33,80","8,16","10,96","0,29","0,81","1,65","0,55","1,69","0,24","1,92","10,24","7,51","106,35","106,35","106,68","106,68","105,51","105,51","81,05","93,21","93,21","94,26","94,26","60,97","60,97","39,17","61,42","85,90","47,43","24,09","94,38","98,41","94,96","19,08","1,21","6,61","97,00","94,76","74,75","92,22","82,30","80,37","68,49","75,36","69,51","68,38","34,23","509,33","850,00","1400,00","2720,00","4208,33","0,53","0,22","0,45","1,08","2,67","5,23","11,39","40,54","3,49","57,91","10,43","21,79","42,09","70,96","15,55","11,12","1941,04","339,03","7869,25","673,28","1102,41","1970,28","5627,70","1941,22","44,34","99,93","186,13","0,51","1,25","16,27","5,62","0,10","67,49","1,66","4,54","20,49","4,60","75,12","51,59","11,38","10,81","86,27","74,09","34,77","1,45","7,39","42,84","58,95","73,67","2520,48","0,51","3,45","26,54","69,53","71,04","87,63","18,99","29,34","11,73","4,65","5,30","99,42","99,31","9,54","99,84","99,97","0,06","1,23","10,06","38,58","1,59","7,67","1,58","11,57","0,26","7,09","0,03","36,67","72,04","13,24",786,3895,199308,3727,18291,13538,13869,11141,295230,14677,60423,15488,280553,18250,45746,19166,234807,3826,3740,3665,20053,53021,29053,13248,356142,342894,6273,18828,19232,22852,26476,33947,36552,31980,27403,25410,26462,23403,19537,15007,10014,7483,5283,318040,22792,14674,280574,354582,"0,823","0,837","0,863","0,832","0,876","0,882"
420540,2010420540,FLORIANÓPOLIS,2010,NEGRO,"76,50","1,77","11,68","13,49","94,33","85,54","36,65","4,05","10,08","0,67","0,95","3,76","0,79","4,00","1,07","4,85","19,09","13,95","109,79","109,79","117,54","117,54","90,98","90,98","34,77","92,02","92,02","95,10","95,10","43,54","43,54","15,28","58,67","80,80","27,29","15,58","87,28","98,15","93,09","33,99","1,86","9,78","93,04","91,78","54,72","79,89","65,43","61,59","38,71","49,42","44,92","43,72","12,49","318,75","500,00","702,00","1200,00","1850,00","0,49","0,58","0,99","2,94","5,99","13,45","25,41","39,99","4,53","55,35","13,23","25,67","44,65","75,85","12,09","8,46","952,51","215,56","3808,81","414,40","592,42","903,87","2663,40","952,51","39,71","94,19","180,23","0,43","1,19","15,17","11,97","0,07","61,94","1,94","4,81","16,30","1,47","76,01","64,32","6,29","10,19","69,52","48,17","10,98","1,49","9,62","63,63","79,40","90,16","1354,41","0,32","4,54","38,35","80,04","78,08","89,48","35,43","33,17","10,06","4,82","5,62","99,60","99,18","23,43","99,83","99,93","0,18","2,77","22,13","41,33","1,85","16,89","4,50","18,67","0,64","3,87","0,07","34,59","52,43","12,40",249,1415,34401,734,4371,3252,3317,2328,47764,3485,12735,3388,44279,3657,9250,3909,35029,834,846,891,4971,12827,2503,2598,61848,59250,475,3896,4621,5567,5875,6860,6883,5862,4865,4403,3800,2944,2240,1529,962,661,405,53222,5475,3689,44058,60059,"0,654","0,684","0,763","0,674","0,858","0,768"
420910,2010420910,JOINVILLE,2010,BRANCO,"78,54","1,72","8,77","10,32","96,07","88,61","37,72","5,95","10,17","0,50","0,41","1,92","0,46","2,03","0,48","2,35","9,60","7,95","106,37","106,37","106,56","106,56","105,87","105,87","45,41","92,88","92,88","93,95","93,95","63,00","63,00","23,57","43,78","85,63","32,92","14,58","83,66","97,63","94,35","17,91","1,53","7,21","95,54","92,06","76,50","89,32","72,30","68,75","62,67","67,36","53,39","50,48","17,31","427,00","626,67","890,00","1413,33","2127,50","0,49","0,23","0,47","1,41","3,03","6,96","13,01","40,63","4,92","55,02","13,78","26,36","44,98","78,70","11,80","7,99","1190,93","293,00","4839,00","527,26","749,15","1108,91","3275,66","1191,11","35,20","102,77","188,71","0,42","1,64","16,88","5,97","0,13","41,88","0,86","28,28","16,52","3,77","79,66","66,20","3,43","8,95","80,82","61,77","19,48","1,38","6,66","50,94","71,38","85,89","1750,21","0,38","3,87","37,86","83,60","73,72","89,48","21,58","21,90","7,83","4,20","4,35","98,48","98,27","11,69","99,92","99,96","0,31","1,10","10,19","56,22","2,37","10,18","1,89","18,88","0,32","6,86","0,04","31,33","72,34","14,28",1360,8371,239247,5956,28093,21132,21197,17769,347103,21973,77965,22039,325130,23273,55992,23973,269138,5956,6071,5770,30618,80684,26294,14804,441813,427009,5021,29928,29704,35078,37182,40783,41845,38699,35027,34290,31517,26094,20894,14478,9414,7094,4765,381802,35149,22109,324543,438403,"0,723","0,796","0,821","0,771","0,892","0,804"
420910,2010420910,JOINVILLE,2010,NEGRO,"77,44","1,96","11,89","13,99","94,90","85,30","37,33","3,80","9,35","1,65","0,89","3,97","0,95","4,23","0,37","5,04","16,27","14,05","106,18","106,18","109,18","109,18","98,41","98,41","23,70","90,30","90,30","93,81","93,81","51,35","51,35","11,27","41,06","77,65","24,17","13,10","72,62","96,22","91,05","23,61","1,66","10,14","89,97","87,99","65,79","81,00","61,67","56,90","43,91","49,61","38,67","35,97","6,77","314,00","473,33","657,00","955,00","1300,00","0,40","0,64","1,20","3,28","6,69","14,18","26,44","31,00","5,79","46,29","16,63","31,94","53,71","83,76","7,46","5,57","728,35","210,92","2257,61","394,66","557,61","792,66","1686,87","728,71","39,86","99,49","181,42","0,28","1,68","14,80","9,87","0,13","38,98","1,30","29,01","14,95","1,61","78,70","70,41","2,84","9,50","68,67","44,90","7,70","0,94","7,95","64,61","83,70","94,33","1188,60","0,23","4,89","45,36","84,19","77,29","88,05","19,04","23,49","7,99","4,64","4,60","97,80","97,28","23,22","99,96","99,79","0,56","1,81","22,42","58,94","3,78","17,28","6,23","22,99","0,79","4,17","0,21","33,38","46,80","16,07",331,1973,39170,838,5599,4110,4213,2548,54391,4436,14544,4304,49955,4306,10108,4354,39847,955,1033,954,5726,15761,2697,2536,70989,68453,437,4240,5399,6959,7314,7230,6931,6434,5707,5532,4556,3667,2611,1712,1032,764,464,61796,6763,4351,50682,71309,"0,617","0,681","0,747","0,659","0,874","0,725"
430460,2010430460,CANOAS,2010,BRANCO,"77,51","2,03","10,09","11,38","95,79","86,56","42,29","7,80","9,99","1,22","0,67","2,33","0,34","2,43","0,62","2,83","17,64","13,35","111,42","111,42","113,63","113,63","104,91","104,91","45,65","91,70","91,70","93,00","93,00","50,09","50,09","18,58","31,02","83,12","34,37","20,27","67,88","95,88","92,65","30,00","3,71","11,51","91,79","89,84","59,63","81,01","66,06","63,23","43,57","52,60","45,60","44,27","11,28","316,67","508,75","754,50","1260,00","2000,00","0,51","0,79","1,69","3,87","8,56","14,30","27,00","40,37","4,14","56,04","12,34","24,66","43,96","74,24","13,09","9,10","1005,06","207,95","4057,69","411,95","619,11","970,01","2819,35","1005,22","42,38","99,69","176,67","0,46","0,83","19,46","6,85","0,32","50,62","1,02","14,98","21,33","2,54","74,86","58,43","5,39","11,59","74,69","54,41","13,03","1,00","8,62","57,43","74,78","87,84","1528,32","0,36","3,29","31,37","76,98","68,49","84,77","37,86","29,72","11,62","5,90","6,91","97,13","96,11","18,64","99,14","99,93","0,66","3,00","20,50","68,98","4,12","17,03","5,59","23,70","0,69","6,29","0,07","32,69","71,63","12,61",748,4140,139152,3658,17575,13134,13169,11123,215742,13082,45115,13034,202660,13382,32033,13760,170627,3747,3842,3831,20604,51261,21562,0,276306,276306,4202,18543,19687,22334,21958,23157,24741,22677,19142,19247,19635,17804,14648,11171,7633,5699,4028,239077,22704,13196,203176,277088,"0,661","0,657","0,765","0,658","0,875","0,777"
430460,2010430460,CANOAS,2010,NEGRO,"74,33","2,42","12,26","14,06","93,76","85,58","44,35","5,59","9,37","0,74","0,46","4,51","0,88","4,82","2,25","5,65","29,98","22,21","114,67","114,67","123,64","123,64","87,69","87,69","20,38","92,06","92,06","94,46","94,46","33,29","33,29","7,65","29,56","86,00","27,68","13,15","58,49","95,89","93,43","48,43","5,84","13,57","84,79","83,31","40,89","71,42","55,22","51,81","27,59","37,36","31,30","30,02","4,20","226,67","372,00","520,50","836,67","1216,67","0,44","1,76","3,50","7,74","15,86","24,51","42,58","34,13","4,85","50,15","14,46","28,79","49,85","77,34","9,44","6,93","626,39","151,84","2137,90","301,12","448,87","659,51","1568,66","626,52","44,19","95,75","168,92","0,35","0,69","16,24","11,01","0,26","50,01","1,31","14,76","16,13","0,62","72,33","62,97","4,40","15,21","61,97","36,15","4,66","0,92","12,93","72,90","86,66","95,50","1017,86","0,25","2,39","34,45","78,67","73,09","88,14","20,67","26,00","14,43","6,86","5,78","96,18","93,41","31,52","98,98","99,95","1,29","6,21","35,05","70,44","4,11","26,20","11,98","28,79","1,10","5,67","0,05","32,55","52,54","10,22",103,839,23083,584,3623,2684,2722,1894,34727,2697,8340,2549,32030,2439,5643,2403,26387,694,748,725,4149,10469,2593,0,46384,46384,437,3137,3839,4681,4342,3998,4124,3776,3239,3072,2973,2714,2218,1678,1062,671,423,38326,4309,2437,31580,44873,"0,552","0,529","0,676","0,537","0,822","0,701"
430510,2010430510,CAXIAS DO SUL,2010,BRANCO,"77,00","1,46","10,63","11,99","95,61","86,33","37,29","7,65","10,34","1,56","0,57","1,91","0,51","1,98","0,37","2,27","10,91","8,19","110,48","110,48","113,08","113,08","103,25","103,25","64,37","91,62","91,62","93,64","93,64","58,12","58,12","29,87","30,00","84,16","39,70","22,89","67,40","96,53","93,27","20,23","2,21","6,57","93,71","91,71","72,95","87,32","69,22","65,69","56,44","62,86","50,33","47,88","15,49","490,80","737,50","1038,33","1666,00","2500,00","0,48","0,21","0,49","1,30","2,99","5,73","12,58","38,62","4,77","54,00","13,67","26,69","46,00","76,05","11,30","7,89","1359,63","324,03","5251,10","605,36","885,37","1312,59","3667,85","1359,77","30,01","100,10","184,04","0,41","4,13","15,02","4,87","0,04","37,80","0,83","30,74","20,04","3,65","82,35","64,87","3,06","7,25","76,79","57,41","16,12","1,33","7,39","46,79","67,95","84,73","1796,18","0,36","4,81","39,25","82,68","75,25","89,35","27,09","17,55","6,43","3,47","4,53","98,50","98,11","8,49","99,63","99,98","0,13","1,22","16,40","70,00","3,47","14,27","2,17","19,04","0,10","6,14","0,02","36,07","63,37","6,63",1205,6041,206107,4470,20306,15136,15155,13365,290247,15628,60227,15962,274619,18000,44599,18771,230020,4645,4422,4501,22930,58864,27572,14047,360633,346586,5594,22728,22314,25344,27398,32829,35717,30915,26833,25949,26522,23790,18752,13970,9517,7263,5198,314339,25039,15391,273909,357714,"0,692","0,726","0,799","0,714","0,867","0,825"
430510,2010430510,CAXIAS DO SUL,2010,NEGRO,"75,37","1,70","12,91","14,56","93,76","85,45","37,88","4,43","8,99","0,94","1,39","4,40","0,44","4,65","1,11","5,61","17,76","13,56","106,72","106,72","116,62","116,62","80,76","80,76","22,61","88,41","88,41","93,63","93,63","44,38","44,38","9,80","19,80","71,97","21,58","12,58","60,88","95,55","89,04","25,32","3,82","7,27","91,29","89,76","58,98","75,88","54,78","49,95","31,09","38,12","30,18","28,37","3,35","303,33","478,50","673,33","1000,00","1343,33","0,41","1,10","2,14","3,79","7,49","13,40","23,27","32,03","5,51","47,16","15,87","30,99","52,84","80,11","8,07","5,97","754,49","207,90","2416,34","390,73","570,34","824,23","1788,20","754,69","26,29","91,80","171,63","0,31","2,34","10,78","9,87","0,05","32,23","1,95","36,77","12,94","1,13","78,31","72,31","1,35","11,39","62,37","36,15","3,62","1,17","9,70","61,42","83,78","95,53","1162,17","0,21","6,00","44,72","82,17","75,29","88,09","13,98","17,86","8,39","5,50","6,53","97,82","96,49","18,92","99,55","99,90","0,50","3,10","25,63","80,20","4,45","22,48","5,99","26,71","0,13","5,75","0,10","40,36","61,54","3,13",434,1973,39793,851,5611,4167,4222,2611,55894,4140,14039,4047,51754,4093,9899,4201,41855,1002,1043,1050,5753,15504,3220,2077,72627,70550,499,4326,5465,6942,6842,7197,7633,6604,6040,5238,4609,3771,2825,1915,1277,912,532,64491,7227,4411,52852,73382,"0,548","0,606","0,711","0,586","0,840","0,731"
430920,2010430920,GRAVATAÍ,2010,BRANCO,"77,08","1,76","10,34","12,02","95,70","86,74","41,85","6,84","10,32","0,85","0,80","2,91","0,79","3,05","0,68","3,49","13,70","9,62","110,71","110,71","111,87","111,87","107,22","107,22","38,38","92,36","92,36","92,52","92,52","53,55","53,55","15,53","20,20","85,55","29,20","17,12","63,84","95,81","93,26","28,78","3,11","9,63","92,82","91,56","63,66","82,02","62,23","58,41","47,27","54,00","40,63","38,05","6,08","297,50","471,43","666,67","1005,00","1466,67","0,44","1,19","2,36","4,68","9,41","16,11","28,49","33,82","4,91","49,45","14,70","29,18","50,55","76,48","9,20","6,71","774,60","190,09","2619,89","379,18","560,76","827,92","1910,77","774,84","40,27","95,40","172,76","0,34","2,24","18,91","7,46","0,06","41,27","0,80","25,00","22,23","2,22","71,92","58,97","3,15","12,12","71,48","49,27","6,89","1,46","10,01","62,70","81,05","92,73","1233,00","0,27","4,24","30,42","79,61","67,62","82,75","14,47","31,63","12,11","6,53","7,92","96,84","96,35","17,08","99,76","99,83","1,28","2,86","19,42","79,80","4,19","18,10","5,95","27,16","0,97","6,43","0,17","29,81","69,68","16,60",774,3156,106217,2846,14505,10864,10839,8687,167395,10605,35850,10486,156790,10558,25245,10797,131545,3019,3111,3181,16916,42026,14797,10697,216454,205757,2509,14527,16097,18435,17587,18263,19630,17796,15081,14768,14610,14061,11944,8858,5789,3902,2597,185716,18251,10376,157089,215874,"0,622","0,669","0,747","0,653","0,868","0,735"
430920,2010430920,GRAVATAÍ,2010,NEGRO,"75,59","2,53","14,65","14,85","94,05","85,75","43,55","5,19","9,38","1,01","0,28","4,27","0,60","4,64","1,87","5,57","20,68","15,01","111,64","111,64","119,10","119,10","90,83","90,83","16,78","90,91","90,91","92,85","92,85","42,01","42,01","5,93","24,27","81,02","23,15","11,72","66,54","95,36","91,57","36,78","5,52","10,85","93,35","90,29","52,81","73,35","54,37","49,98","25,47","39,52","31,61","29,78","2,93","203,60","335,00","500,00","760,00","1000,50","0,41","3,52","6,95","9,36","18,00","28,76","46,90","29,87","5,02","46,12","15,25","30,84","53,88","77,48","7,83","6,05","528,60","132,72","1578,81","270,34","411,99","609,10","1219,24","529,08","40,05","83,79","163,98","0,31","1,79","13,23","11,78",#NULL!,"41,99","1,23","25,98","16,08","0,58","70,11","64,65","2,11","15,41","62,38","38,11","3,36","1,34","14,30","75,85","91,21","97,42","899,87","0,18","2,53","31,99","77,78","70,75","83,04","24,36","31,02","16,91","8,53","8,06","96,74","95,61","33,39","99,20","99,45","1,73","5,48","26,14","75,73","4,64","22,69","10,13","31,90","2,09","2,46","0,55","32,44","41,26","15,47",102,778,18653,454,3000,2253,2241,1495,28715,2431,7257,2242,26284,2029,4826,2116,21458,552,677,650,3447,8878,1990,1414,38365,36951,308,2526,3297,3827,3746,3511,3475,3094,2656,2479,2367,2319,1795,1283,861,482,339,32839,4042,2433,26364,38572,"0,544","0,595","0,689","0,577","0,843","0,673"
431340,2010431340,NOVO HAMBURGO,2010,BRANCO,"76,57","1,54","11,56","13,04","95,51","85,93","40,27","7,53","9,69","0,81","0,31","2,97","0,58","3,15","0,73","3,64","15,27","11,25","105,83","105,83","114,94","114,94","81,81","81,81","40,49","90,88","90,88","94,50","94,50","48,74","48,74","18,07","37,34","79,36","28,38","18,13","80,18","97,13","92,25","26,27","2,42","6,76","93,06","90,48","59,78","74,45","56,48","53,04","42,47","49,26","38,67","36,65","10,15","326,80","509,00","749,60","1236,67","2000,00","0,53","0,76","1,51","3,63","8,08","13,45","26,07","42,82","4,07","58,32","12,02","23,62","41,68","73,10","14,25","9,69","1052,00","214,07","4504,53","418,18","610,25","950,08","3063,88","1052,31","34,25","94,63","177,00","0,49","1,44","16,87","6,01","0,17","38,49","0,76","31,92","20,34","4,71","73,79","57,76","3,00","13,21","63,88","45,15","10,84","1,18","9,32","63,13","78,17","89,24","1445,96","0,39","4,98","37,79","82,70","72,79","88,42","8,67","18,72","7,15","4,38","4,70","97,53","97,10","14,24","99,75","99,93","0,25","2,04","31,48","62,66","2,87","25,79","6,95","27,16","0,22","5,34","0,07","34,24","70,97","4,82",864,4125,116565,2577,13846,10279,10348,7874,170294,10901,36593,10689,159393,10850,25692,11048,133701,2873,2946,2824,15486,40233,16259,3734,216058,212324,3113,13486,14756,17522,18056,18537,18649,16894,15451,16688,16890,13910,10868,8092,5839,4316,2991,188404,17343,10917,160144,215504,"0,565","0,689","0,758","0,645","0,860","0,784"
